# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     468  -5.161457311531E+00  -1.415612493384E-02
     469  -3.746398715451E+00  -1.016893355809E-02
     470  -2.393217438747E+00  -6.469559342139E-03
     471  -1.577903875501E+00  -4.392419794912E-03
     472  -1.442760070748E+00  -4.337968631823E-03
     473  -1.708600153821E+00  -5.511086905020E-03
     474  -1.696149803177E+00  -5.959642399678E-03
     475  -7.728620230791E-01  -3.805448895610E-03
     476   1.007471586669E+00   9.393304786650E-04
     477   2.825604665331E+00   6.060499695745E-03
     478   3.720122115755E+00   8.823138527321E-03
     479   3.250558289975E+00   7.849454551583E-03
     480   1.769761849055E+00   3.950626754490E-03
     481   1.379833918050E-01  -5.863172348515E-04
     482  -1.030405490300E+00  -4.036387659129E-03
     483  -1.734275733592E+00  -6.248976467102E-03
     484  -2.214489273894E+00  -7.675174623104E-03
     485  -2.490405542761E+00  -8.204478605498E-03
     486  -2.431618970795E+00  -7.473355043048E-03
     487  -2.184362065705E+00  -6.042554634261E-03
     488  -2.354304494561E+00  -5.797938645151E-03
     489  -3.698926989594E+00  -8.994279340170E-03
     490  -6.650290596330E+00  -1.688612636461E-02
     491  -1.100738406806E+01  -2.890160644752E-02
     492  -1.597828627491E+01  -4.281967306769E-02
     493  -2.051140690992E+01  -5.570047814972E-02
     494  -2.358948259659E+01  -6.466889599584E-02
     495  -2.433256202346E+01  -6.720395807889E-02
     496  -2.198381737384E+01  -6.114801657083E-02
     497  -1.613850577102E+01  -4.537108184403E-02
     498  -7.326137621270E+00  -2.136700115201E-02
     499   2.726149648727E+00   6.067745362084E-03
     500   1.175063606408E+01   3.068726484366E-02
     501   1.779294299991E+01   4.715522757607E-02
     502   1.969849181943E+01   5.235918357319E-02
     503   1.735091849967E+01   4.603448705124E-02
     504   1.166245529091E+01   3.071174658481E-02
     505   4.291819369095E+00   1.093320041715E-02
     506  -2.774794271634E+00  -7.886072292481E-03
     507  -7.737365406489E+00  -2.087337824835E-02
     508  -9.547566871374E+00  -2.525655437810E-02
     509  -8.154386703688E+00  -2.101185081524E-02
     510  -4.455658802927E+00  -1.068592613736E-02
     511  -2.316734004485E-01   8.315663456709E-04
     512   2.343626432095E+00   7.674687069771E-03
     513   1.750115290094E+00   5.856126380396E-03
     514  -2.118325491411E+00  -4.733479708434E-03
     515  -8.156087005444E+00  -2.099901826832E-02
     516  -1.486262454719E+01  -3.893185910217E-02
     517  -2.109730187198E+01  -5.561206851798E-02
     518  -2.619403587596E+01  -6.939481747604E-02
     519  -2.962995113142E+01  -7.891643341724E-02
     520  -3.100376127837E+01  -8.303620565080E-02
     521  -3.034285386812E+01  -8.172631787032E-02
     522  -2.835386469548E+01  -7.678406231380E-02
     523  -2.629630493364E+01  -7.149109159179E-02
     524  -2.517931445361E+01  -6.848157905858E-02
     525  -2.498098810134E+01  -6.771632025863E-02
     526  -2.476768776526E+01  -6.682962832103E-02
     527  -2.365708443256E+01  -6.364037995629E-02
     528  -2.153392991747E+01  -5.796253134759E-02
     529  -1.863829714109E+01  -5.043213746111E-02
     530  -1.493051453109E+01  -4.081022092360E-02
     531  -1.017052317539E+01  -2.827921604472E-02
     532  -4.537212660339E+00  -1.321464103934E-02
     533   1.026847093924E+00   1.834952493426E-03
     534   5.073548519818E+00   1.286725694570E-02
     535   6.305588768142E+00   1.626109611665E-02
     536   4.242798370463E+00   1.064591573104E-02
     537  -5.258981480525E-01  -2.379464002687E-03
     538  -6.475663556482E+00  -1.861029573016E-02
     539  -1.164799970489E+01  -3.263732660798E-02
     540  -1.447995121461E+01  -4.016263310063E-02
     541  -1.449960165030E+01  -3.994268760980E-02
     542  -1.233231707248E+01  -3.379825337623E-02
     543  -9.199726814720E+00  -2.516647575838E-02
     544  -6.390492772861E+00  -1.757528645524E-02
     545  -4.790495584894E+00  -1.335252825085E-02
     546  -4.674146374540E+00  -1.313121741933E-02
     547  -5.825591747531E+00  -1.626037694810E-02
     548  -7.583988309927E+00  -2.093843154574E-02
     549  -8.810083035336E+00  -2.409353250599E-02
     550  -8.338226312574E+00  -2.259776088256E-02
