# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     574   1.033642546500E+01   2.763415597938E-02
     575   1.100186695783E+01   2.950833463590E-02
     576   9.937812661104E+00   2.639898948369E-02
     577   8.046529104656E+00   2.081770413484E-02
     578   6.715457757759E+00   1.674937775115E-02
     579   6.801341431491E+00   1.673933917428E-02
     580   8.001717669843E+00   2.007561066739E-02
     581   9.360548982585E+00   2.413444898438E-02
     582   1.013417115376E+01   2.676165572347E-02
     583   1.005261991435E+01   2.705397475292E-02
     584   9.112236967216E+00   2.487750321283E-02
     585   7.313494354938E+00   2.020755339136E-02
     586   4.429453439717E+00   1.248922584192E-02
     587   1.972443565452E-01   1.078381557230E-03
     588  -5.236519938622E+00  -1.362818989125E-02
     589  -1.118434729773E+01  -2.982066054040E-02
     590  -1.654922586520E+01  -4.454293429589E-02
     591  -2.008348950044E+01  -5.433935634917E-02
     592  -2.070472863132E+01  -5.614858790109E-02
     593  -1.782555110697E+01  -4.829561631559E-02
     594  -1.152882550687E+01  -3.105722937605E-02
     595  -2.596388376861E+00  -6.741010099835E-03
     596   7.649658438669E+00   2.086397283000E-02
     597   1.750099936054E+01   4.706966480702E-02
     598   2.506627590605E+01   6.689530177979E-02
     599   2.892115845710E+01   7.671897701447E-02
     600   2.879408527317E+01   7.597068259608E-02
     601   2.554771916701E+01   6.699209628328E-02
     602   2.062173040824E+01   5.357059820511E-02
     603   1.544954078867E+01   3.946222399281E-02
     604   1.105971707839E+01   2.738140336682E-02
     605   7.874621118878E+00   1.847821617371E-02
     606   5.687542039648E+00   1.227027854496E-02
     607   3.766136153969E+00   6.880299389550E-03
     608   1.287055531664E+00   1.587371733166E-04
     609  -1.950109021733E+00  -8.398059737188E-03
     610  -5.296453006953E+00  -1.705348925266E-02
     611  -7.827278815225E+00  -2.340818238988E-02
     612  -8.897026494167E+00  -2.585734184085E-02
     613  -8.231627658761E+00  -2.376209495499E-02
     614  -5.837248787045E+00  -1.716808511020E-02
     615  -1.963717028321E+00  -6.696971486445E-03
     616   2.878022143847E+00   6.377607973179E-03
     617   7.885032908532E+00   1.993831370224E-02
     618   1.188265613504E+01   3.073982926478E-02
     619   1.342541321270E+01   3.475205703167E-02
     620   1.129805578064E+01   2.863653883121E-02
     621   5.221577344554E+00   1.169322535382E-02
     622  -3.665987135121E+00  -1.290505485299E-02
     623  -1.315942041917E+01  -3.912483133195E-02
     624  -2.112416786936E+01  -6.113097657469E-02
     625  -2.636588775440E+01  -7.559440002543E-02
     626  -2.866595461410E+01  -8.182077821004E-02
     627  -2.847444085883E+01  -8.099060841087E-02
     628  -2.660552484539E+01  -7.536954390434E-02
     629  -2.395959008809E+01  -6.756144165277E-02
     630  -2.135323444681E+01  -6.002009130438E-02
     631  -1.937201086484E+01  -5.456807642458E-02
     632  -1.817797612904E+01  -5.174809765082E-02
     633  -1.744896647296E+01  -5.055073067845E-02
     634  -1.669780936719E+01  -4.928919217571E-02
     635  -1.578419807363E+01  -4.716264124077E-02
     636  -1.506745389525E+01  -4.490452704324E-02
     637  -1.495402024272E+01  -4.367821417551E-02
     638  -1.520603574670E+01  -4.316201617381E-02
     639  -1.480002433106E+01  -4.099200959071E-02
     640  -1.265217232001E+01  -3.452032256471E-02
     641  -8.590448368264E+00  -2.335002435610E-02
     642  -3.669159967589E+00  -1.021204472700E-02
     643   4.080839314022E-01   4.972025581345E-04
     644   2.190090488903E+00   5.027130955926E-03
     645   1.183864090232E+00   2.108012246507E-03
     646  -1.869455651907E+00  -6.302353518306E-03
     647  -5.403566366861E+00  -1.608504458418E-02
     648  -8.014667688141E+00  -2.356390447627E-02
     649  -9.346340793985E+00  -2.782100472807E-02
     650  -9.994951586254E+00  -3.040389843099E-02
     651  -1.051972617709E+01  -3.270868558595E-02
     652  -1.075859665229E+01  -3.419554570078E-02
     653  -9.962779134594E+00  -3.274646668107E-02
     654  -7.307380430785E+00  -2.601860590965E-02
     655  -2.282070745888E+00  -1.251589848821E-02
     656   4.848695920418E+00   7.097332209442E-03
     657   1.264419872728E+01   2.886962335571E-02
     658   1.898486715922E+01   4.694561696438E-02
     659   2.238412966795E+01   5.717691555395E-02
     660   2.281718629878E+01   5.938520650219E-02
     661   2.137386850499E+01   5.636552259944E-02
     662   1.921379051401E+01   5.104533224239E-02
     663   1.667651819873E+01   4.422416082234E-02
     664   1.332237707369E+01   3.480875040586E-02
     665   8.809094353596E+00   2.210920792762E-02
     666   3.633366939057E+00   7.676588630890E-03
     667  -1.051222804667E+00  -5.295418020563E-03
     668  -4.194393924264E+00  -1.401653763029E-02
     669  -5.222079935351E+00  -1.700551692694E-02
     670  -3.896010192489E+00  -1.361527108756E-02
     671  -1.221847425961E-01  -3.527513795118E-03
     672   5.959272044829E+00   1.293353345009E-02
     673   1.371761626662E+01   3.408523209964E-02
     674   2.185027811369E+01   5.640740196342E-02
     675   2.850923497565E+01   7.483794376162E-02
     676   3.224415015539E+01   8.531367686128E-02
     677   3.303312617276E+01   8.764753341021E-02
     678   3.224988715657E+01   8.550669733459E-02
     679   3.158123660125E+01   8.345997754433E-02
     680   3.190308808020E+01   8.389280134303E-02
     681   3.298512063115E+01   8.622980379383E-02
     682   3.400020974083E+01   8.836028638753E-02
     683   3.412715676418E+01   8.821678468268E-02
     684   3.282734846224E+01   8.441759176617E-02
     685   2.979485371938E+01   7.610811648063E-02
     686   2.491392700423E+01   6.293006497530E-02
     687   1.851149011200E+01   4.578312249853E-02
     688   1.174370236840E+01   2.786417719639E-02
     689   6.709830571916E+00   1.489889491962E-02
     690   5.562971500154E+00   1.264152836332E-02
     691   9.075485485635E+00   2.297099617265E-02
     692   1.592034717861E+01   4.204917498487E-02
     693   2.308710953759E+01   6.159601670271E-02
     694   2.734823197383E+01   7.291653299542E-02
     695   2.687930919881E+01   7.123249559629E-02
     696   2.196731318216E+01   5.751715343913E-02
     697   1.437665070438E+01   3.666676401232E-02
     698   6.249298339062E+00   1.445491263419E-02
     699  -5.362941782284E-01  -4.123437659897E-03
     700  -4.529570318331E+00  -1.516155090218E-02
     701  -5.022465225216E+00  -1.665214833732E-02
     702  -2.225335291952E+00  -9.041729654649E-03
     703   2.993917605786E+00   5.364438745153E-03
     704   9.345311070689E+00   2.297694871137E-02
     705   1.538690656710E+01   3.970310488555E-02
     706   2.000177225123E+01   5.237617411160E-02
     707   2.252429861967E+01   5.920154706763E-02
     708   2.269132600735E+01   5.959556593514E-02
     709   2.084725383646E+01   5.462124275828E-02
     710   1.805677302807E+01   4.719406701653E-02
     711   1.567577668211E+01   4.090792901970E-02
     712   1.475069693957E+01   3.847327665707E-02
     713   1.565502256726E+01   4.081509366128E-02
     714   1.804198218230E+01   4.698303911317E-02
     715   2.099713021619E+01   5.453588509688E-02
     716   2.345205482879E+01   6.060463525815E-02
     717   2.459150356737E+01   6.297860296690E-02
     718   2.418912579642E+01   6.106252225813E-02
     719   2.273001913156E+01   5.626371100368E-02
     720   2.075504518295E+01   5.021650805450E-02
     721   1.838784494738E+01   4.342422599635E-02
     722   1.553622096065E+01   3.570371259798E-02
     723   1.213119905288E+01   2.678555210075E-02
     724   8.191342708833E+00   1.653803087646E-02
     725   3.915011025020E+00   5.352522365645E-03
     726   5.940832169332E-03  -4.894684371124E-03
     727  -2.186515332280E+00  -1.054151543360E-02
     728  -1.374523408014E+00  -8.156214677513E-03
     729   2.431333198600E+00   2.144267000676E-03
     730   7.380283212989E+00   1.535508682970E-02
     731   1.042755945575E+01   2.337728315189E-02
     732   8.775382995655E+00   1.880276470130E-02
     733   1.445170010815E+00  -9.608161859093E-04
     734  -1.003902311288E+01  -3.184441134224E-02
     735  -2.243739397500E+01  -6.515609724335E-02
     736  -3.238684727868E+01  -9.183172689680E-02
     737  -3.785058281525E+01  -1.063832158921E-01
     738  -3.878753883776E+01  -1.087561341914E-01
     739  -3.673737559575E+01  -1.031947565907E-01
     740  -3.368726102315E+01  -9.515823526940E-02
     741  -3.120525361184E+01  -8.896375646137E-02
     742  -2.998556733531E+01  -8.649493334267E-02
     743  -2.965852676359E+01  -8.662281394557E-02
     744  -2.938733329432E+01  -8.683869325495E-02
     745  -2.880183149891E+01  -8.587829114313E-02
     746  -2.844291862600E+01  -8.507419972232E-02
     747  -2.911944192889E+01  -8.668513159336E-02
     748  -3.076980398428E+01  -9.070233029598E-02
     749  -3.237263272039E+01  -9.444807392484E-02
     750  -3.305755078187E+01  -9.556562836645E-02
     751  -3.292056263244E+01  -9.431481672460E-02
     752  -3.261633896282E+01  -9.251627796189E-02
     753  -3.218640517702E+01  -9.034858658442E-02
     754  -3.043187161292E+01  -8.461773629892E-02
     755  -2.582777596338E+01  -7.124988259055E-02
     756  -1.800304578581E+01  -4.932388129890E-02
     757  -8.265164449556E+00  -2.246800632741E-02
     758   9.381585012035E-01   2.660896106132E-03
     759   7.112649025875E+00   1.937116479381E-02
     760   8.828941211932E+00   2.389725018699E-02
     761   6.315137966605E+00   1.689567953403E-02
     762   1.327544727497E+00   3.052865835465E-03
     763  -3.759804438435E+00  -1.129689393316E-02
     764  -7.203200404183E+00  -2.142847864818E-02
     765  -8.539392135737E+00  -2.593231137086E-02
     766  -8.492856022606E+00  -2.651927418958E-02
     767  -8.519122553989E+00  -2.691186011236E-02
     768  -1.005397477177E+01  -3.093874501832E-02
     769  -1.354661420867E+01  -3.994374711085E-02
     770  -1.803351507013E+01  -5.153949025901E-02
     771  -2.138798646161E+01  -6.012376573970E-02
     772  -2.090294125998E+01  -5.835676476950E-02
     773  -1.449332095091E+01  -4.050123764222E-02
     774  -2.312744911724E+00  -6.968941994925E-03
     775   1.261936503168E+01   3.391860435820E-02
     776   2.555579399422E+01   6.911832343471E-02
     777   3.221789958682E+01   8.697536248546E-02
     778   3.077704873402E+01   8.267140895760E-02
     779   2.247377122729E+01   5.982998934264E-02
     780   1.062604983826E+01   2.764777213715E-02
     781  -9.877447552330E-01  -3.597819851028E-03
     782  -9.776455850767E+00  -2.696876176414E-02
     783  -1.520956457808E+01  -4.117867226977E-02
     784  -1.815062010481E+01  -4.876139961941E-02
     785  -1.950264783370E+01  -5.232796582291E-02
     786  -1.958858510935E+01  -5.279604933953E-02
     787  -1.870473904950E+01  -5.089280999767E-02
     788  -1.800590554643E+01  -4.962720090724E-02
     789  -1.915684366236E+01  -5.336449583472E-02
     790  -2.291562194534E+01  -6.398478245557E-02
     791  -2.840771852328E+01  -7.899359662136E-02
     792  -3.372957103078E+01  -9.327127475584E-02
     793  -3.692886874047E+01  -1.017247708017E-01
     794  -3.676342016715E+01  -1.011947222821E-01
     795  -3.307119386760E+01  -9.130393048068E-02
     796  -2.656493459683E+01  -7.386551540334E-02
     797  -1.851901514241E+01  -5.213486141433E-02
     798  -1.067597437747E+01  -3.072003168879E-02
     799  -4.842199475725E+00  -1.458281070354E-02
     800  -2.113188077625E+00  -6.864006436484E-03
     801  -2.378507200001E+00  -7.374499088870E-03
     802  -4.472838985429E+00  -1.292641797554E-02
     803  -6.831053959976E+00  -1.918194437598E-02
     804  -8.395619771272E+00  -2.325046261673E-02
     805  -9.098417861527E+00  -2.502236520869E-02
     806  -9.487668659421E+00  -2.606430725836E-02
     807  -1.013136909490E+01  -2.792973858184E-02
     808  -1.132781700726E+01  -3.136818289293E-02
     809  -1.315369968994E+01  -3.648454702790E-02
     810  -1.562794531056E+01  -4.327236632074E-02
     811  -1.881662399536E+01  -5.197692533297E-02
     812  -2.246674673382E+01  -6.203825740677E-02
     813  -2.583148469269E+01  -7.143853144912E-02
     814  -2.816457334679E+01  -7.795070500111E-02
     815  -2.887463676490E+01  -7.967984749541E-02
     816  -2.758635807854E+01  -7.544892393229E-02
     817  -2.439796002407E+01  -6.562476344948E-02
     818  -1.994999309349E+01  -5.225838729758E-02
     819  -1.524807817249E+01  -3.841924190761E-02
     820  -1.136604602468E+01  -2.724550739863E-02
     821  -9.127649618800E+00  -2.107210506292E-02
     822  -9.009482208652E+00  -2.118952318885E-02
     823  -1.152425692922E+01  -2.886452790575E-02
     824  -1.730704804226E+01  -4.558836819347E-02
     825  -2.623463609657E+01  -7.077694480196E-02
     826  -3.659069480321E+01  -9.958221304532E-02
     827  -4.557306544173E+01  -1.243185908709E-01
     828  -5.070570874917E+01  -1.383412065741E-01
     829  -5.105064245692E+01  -1.393133645700E-01
     830  -4.744305716628E+01  -1.297129078784E-01
     831  -4.160368951582E+01  -1.142923594086E-01
     832  -3.503974883473E+01  -9.706894463700E-02
     833  -2.877204252987E+01  -8.065396075004E-02
     834  -2.360373914939E+01  -6.708518861693E-02
     835  -1.977298950578E+01  -5.695727450798E-02
     836  -1.633722934504E+01  -4.775994621940E-02
     837  -1.150393981144E+01  -3.471574520745E-02
     838  -4.096767934785E+00  -1.466414317089E-02
     839   5.039191525651E+00   1.016715933953E-02
     840   1.309089040372E+01   3.225640012597E-02
     841   1.703091958535E+01   4.345244690874E-02
     842   1.573810639491E+01   4.066776236910E-02
     843   1.015525841447E+01   2.632509906001E-02
     844   1.926040727600E+00   4.775924635052E-03
     845  -7.538850983406E+00  -2.014241880508E-02
     846  -1.708284236793E+01  -4.519453849063E-02
     847  -2.572277808367E+01  -6.765564781010E-02
     848  -3.257974103585E+01  -8.521949005623E-02
     849  -3.673900857281E+01  -9.557322573488E-02
     850  -3.754956767912E+01  -9.710508361423E-02
     851  -3.508738599276E+01  -9.008808944165E-02
     852  -3.026408147439E+01  -7.699434139163E-02
     853  -2.430013419753E+01  -6.112627781991E-02
     854  -1.821297745986E+01  -4.525339634930E-02
     855  -1.281044555216E+01  -3.159117840495E-02
     856  -8.746053258002E+00  -2.188586264424E-02
     857  -6.465737635557E+00  -1.721011357050E-02
     858  -6.121421660048E+00  -1.777108802459E-02
     859  -7.305311131942E+00  -2.227547368134E-02
     860  -8.987876754549E+00  -2.779610412240E-02
     861  -9.965420955977E+00  -3.097183726124E-02
     862  -9.771325263456E+00  -3.049569330369E-02
     863  -9.202632798868E+00  -2.857959498540E-02
     864  -9.642758442883E+00  -2.909169692590E-02
     865  -1.222398812104E+01  -3.524263002257E-02
     866  -1.740595844223E+01  -4.840624563780E-02
     867  -2.467389736757E+01  -6.726589418068E-02
     868  -3.252331222730E+01  -8.777247139748E-02
     869  -3.902174055914E+01  -1.047376811641E-01
     870  -4.254124483838E+01  -1.138584113424E-01
     871  -4.229511310464E+01  -1.131285979192E-01
     872  -3.851962253605E+01  -1.032784637587E-01
     873  -3.198781418110E+01  -8.643211133603E-02
     874  -2.356438992199E+01  -6.487712172138E-02
     875  -1.422930482106E+01  -4.108627050913E-02
     876  -5.310012958046E+00  -1.836055999554E-02
     877   1.636778181410E+00  -6.266841491361E-04
     878   5.507978109873E+00   9.289620359371E-03
     879   6.184256028785E+00   1.105683927979E-02
     880   4.523066533661E+00   6.855938819783E-03
     881   2.080029647600E+00   7.272187991713E-04
     882   5.156342997071E-01  -2.967075545784E-03
     883   9.509833227624E-01  -1.317564919854E-03
     884   3.656677300099E+00   6.278728732355E-03
     885   8.220672458537E+00   1.865341951397E-02
     886   1.384497848376E+01   3.370449099632E-02
     887   1.942053326410E+01   4.855840454495E-02
     888   2.364375506965E+01   5.983824103594E-02
     889   2.533594916411E+01   6.445891274311E-02
     890   2.393813019086E+01   6.089538386167E-02
     891   2.017852732798E+01   5.099018521998E-02
     892   1.619961365958E+01   4.038070590729E-02
     893   1.460477442102E+01   3.599248169997E-02
     894   1.709247603140E+01   4.236389370745E-02
     895   2.309469250380E+01   5.803050039395E-02
     896   2.969405813845E+01   7.533235239558E-02
     897   3.308948675161E+01   8.423905289976E-02
     898   3.071667848792E+01   7.793426965315E-02
     899   2.274205322824E+01   5.680195344053E-02
     900   1.168681113993E+01   2.745236500804E-02
     901   2.039862993757E-01  -3.144442912432E-03
     902  -1.045145277713E+01  -3.166497204582E-02
     903  -2.007033137667E+01  -5.748241463600E-02
     904  -2.835106256239E+01  -7.966962823079E-02
     905  -3.423051215994E+01  -9.525046155898E-02
     906  -3.636689254471E+01  -1.005626030618E-01
     907  -3.431128580921E+01  -9.452292575569E-02
     908  -2.891650745482E+01  -7.972086404068E-02
     909  -2.158418986466E+01  -6.019756273958E-02
     910  -1.340510382886E+01  -3.892273461406E-02
     911  -5.248717840891E+00  -1.796924472323E-02
     912   2.156307462002E+00   1.158631980231E-03
     913   8.787247632017E+00   1.884171346714E-02
     914   1.522478729192E+01   3.683125762312E-02
     915   2.187997215987E+01   5.605622327874E-02
     916   2.841944741711E+01   7.515733314238E-02
     917   3.400662171004E+01   9.135667574120E-02
     918   3.780881971277E+01   1.020592810385E-01
     919   3.926555891624E+01   1.056916951332E-01
     920   3.839398846481E+01   1.025015325821E-01
     921   3.569709988031E+01   9.417497730141E-02
     922   3.158337293978E+01   8.211852285727E-02
     923   2.599120875407E+01   6.632689310801E-02
     924   1.878072725024E+01   4.644314405309E-02
     925   1.070060006305E+01   2.450163462721E-02
     926   4.084734991406E+00   6.879060462544E-03
     927   2.013720952933E+00   1.956407095778E-03
     928   6.235717148780E+00   1.443127531389E-02
     929   1.577802076888E+01   4.155502812043E-02
     930   2.754548296516E+01   7.473908358216E-02
     931   3.813218254646E+01   1.044782066580E-01
     932   4.524012140086E+01   1.243276288150E-01
     933   4.816655982604E+01   1.323854384205E-01
     934   4.734501558116E+01   1.300336051964E-01
     935   4.371205682944E+01   1.200057535355E-01
     936   3.818867423294E+01   1.048400159888E-01
     937   3.140356202244E+01   8.620115795908E-02
     938   2.374175441205E+01   6.513901114597E-02
     939   1.573188837758E+01   4.317685846748E-02
     940   8.119733331738E+00   2.243727340433E-02
     941   1.353246117976E+00   4.143823744111E-03
     942  -4.605802469467E+00  -1.195415288559E-02
     943  -9.873766098776E+00  -2.642340461095E-02
     944  -1.415895808130E+01  -3.864671734932E-02
     945  -1.680828857079E+01  -4.678276684595E-02
     946  -1.739011600064E+01  -4.935467727557E-02
     947  -1.634982719896E+01  -4.721606543631E-02
     948  -1.498479684100E+01  -4.371496298811E-02
     949  -1.453539057697E+01  -4.233386893110E-02
     950  -1.500477085177E+01  -4.335186240005E-02
     951  -1.500140020569E+01  -4.315020740787E-02
     952  -1.327561979786E+01  -3.822941646335E-02
     953  -1.019578031729E+01  -2.935055639329E-02
     954  -7.546435963834E+00  -2.127080188809E-02
     955  -7.024726828177E+00  -1.876905972461E-02
     956  -8.864716164416E+00  -2.276951386245E-02
     957  -1.197245086153E+01  -3.053172479416E-02
     958  -1.457847695032E+01  -3.735387877032E-02
     959  -1.454398456775E+01  -3.741372017086E-02
     960  -1.051877842746E+01  -2.700521428814E-02
     961  -3.375406539367E+00  -8.517133167789E-03
     962   3.643321749430E+00   9.243804205144E-03
     963   6.141509086031E+00   1.449051937317E-02
     964   9.501889170584E-01  -1.136769133898E-03
     965  -1.171521829023E+01  -3.686443065966E-02
     966  -2.815577761279E+01  -8.252881162982E-02
     967  -4.342613175038E+01  -1.245886389804E-01
     968  -5.384874282490E+01  -1.529322919709E-01
     969  -5.808444353647E+01  -1.638004697374E-01
     970  -5.729501515076E+01  -1.603256299805E-01
     971  -5.417790275204E+01  -1.500063910460E-01
     972  -5.099884830827E+01  -1.393479056496E-01
     973  -4.820077906309E+01  -1.299390017476E-01
     974  -4.502979366008E+01  -1.200222940952E-01
     975  -4.116124930158E+01  -1.088784072114E-01
     976  -3.737631761430E+01  -9.860385855692E-02
     977  -3.495075591880E+01  -9.238314249249E-02
     978  -3.467241849967E+01  -9.192521238288E-02
     979  -3.626997659261E+01  -9.620014615750E-02
     980  -3.843674845000E+01  -1.017338222894E-01
     981  -3.925665114472E+01  -1.037311098183E-01
     982  -3.696491005535E+01  -9.785548807076E-02
     983  -3.092839347242E+01  -8.257749677107E-02
     984  -2.235113674113E+01  -6.097914543096E-02
     985  -1.381677453411E+01  -3.961948952678E-02
     986  -7.769218015952E+00  -2.465025151187E-02
     987  -5.207347582316E+00  -1.848060267367E-02
     988  -5.638302821751E+00  -1.974343301215E-02
     989  -8.073009686890E+00  -2.595698803037E-02
     990  -1.205336322730E+01  -3.612856893493E-02
     991  -1.752490881194E+01  -5.021470610415E-02
     992  -2.396494474874E+01  -6.671443115886E-02
     993  -3.016798616402E+01  -8.221647459602E-02
     994  -3.474444567070E+01  -9.295116770422E-02
     995  -3.664296514862E+01  -9.628526277362E-02
     996  -3.558021801946E+01  -9.180279467702E-02
     997  -3.229203321114E+01  -8.182201008080E-02
     998  -2.818850198113E+01  -7.032272376613E-02
     999  -2.477879420708E+01  -6.135232610589E-02
    1000  -2.325848473092E+01  -5.797615684680E-02
