# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     368  -9.705000965156E-05  -6.497595846265E-02
     369  -9.755058861052E-05  -6.615926245845E-02
     370  -9.810762757811E-05  -6.803148810309E-02
     371  -9.876994145016E-05  -7.066027902135E-02
     372  -9.919010058670E-05  -7.274156752972E-02
     373  -9.996030714640E-05  -7.484930226185E-02
     374  -1.010798642058E-04  -7.697103553731E-02
     375  -1.033279489702E-04  -8.061689687996E-02
     376  -1.047287264060E-04  -8.374926584935E-02
     377  -1.053498602402E-04  -8.575973103591E-02
     378  -1.063094590393E-04  -8.845505709206E-02
     379  -1.073882451390E-04  -9.081101045016E-02
     380  -1.085733011574E-04  -9.334178784932E-02
     381  -1.104341059706E-04  -9.638427517189E-02
     382  -1.126016569157E-04  -9.967806134163E-02
     383  -1.159980527798E-04  -1.048635546355E-01
     384  -1.188589413933E-04  -1.091113448732E-01
     385  -1.206728847903E-04  -1.128190499243E-01
     386  -1.223988426290E-04  -1.169112532748E-01
     387  -1.248820443418E-04  -1.211467477926E-01
     388  -1.276068737595E-04  -1.254282925616E-01
     389  -1.312609763277E-04  -1.312219763607E-01
     390  -1.345059497124E-04  -1.371336517483E-01
     391  -1.378157468448E-04  -1.433043148856E-01
     392  -1.401898094560E-04  -1.477405920955E-01
     393  -1.416987553102E-04  -1.505773205294E-01
     394  -1.440651199918E-04  -1.543922744978E-01
     395  -1.453232818913E-04  -1.578522820021E-01
     396  -1.460651997442E-04  -1.603519570538E-01
     397  -1.465407415491E-04  -1.624035468287E-01
     398  -1.460083730647E-04  -1.631432271366E-01
     399  -1.455209900564E-04  -1.635030674511E-01
     400  -1.449703972134E-04  -1.633288967558E-01
     401  -1.441182381166E-04  -1.627058152304E-01
     402  -1.433565624932E-04  -1.618187909535E-01
     403  -1.424503043252E-04  -1.607407670431E-01
     404  -1.429676251658E-04  -1.616122634633E-01
     405  -1.436883344090E-04  -1.627738979949E-01
     406  -1.462130172922E-04  -1.661354130227E-01
     407  -1.480455555890E-04  -1.688504904524E-01
     408  -1.497138707960E-04  -1.702467658692E-01
     409  -1.511143938300E-04  -1.715279789727E-01
     410  -1.534113701573E-04  -1.741058639135E-01
     411  -1.558100547019E-04  -1.766353645198E-01
     412  -1.575338038548E-04  -1.783719419653E-01
     413  -1.591725039100E-04  -1.804641503100E-01
     414  -1.623533254845E-04  -1.840151421732E-01
     415  -1.661695561020E-04  -1.884456686540E-01
     416  -1.702740069358E-04  -1.937186741499E-01
     417  -1.741169485053E-04  -1.986659620110E-01
     418  -1.773488240416E-04  -2.027567049524E-01
     419  -1.806797426966E-04  -2.066814853444E-01
     420  -1.827401380329E-04  -2.084814212930E-01
     421  -1.845158371498E-04  -2.101459388067E-01
     422  -1.847381313149E-04  -2.099065674955E-01
     423  -1.841537008199E-04  -2.083186700910E-01
     424  -1.821464756138E-04  -2.044000195296E-01
     425  -1.796563390092E-04  -2.006976344311E-01
     426  -1.783447912039E-04  -1.983434644832E-01
     427  -1.765234960016E-04  -1.957539323799E-01
     428  -1.735516135712E-04  -1.924846653108E-01
     429  -1.707302663558E-04  -1.892418480551E-01
     430  -1.673532663095E-04  -1.855325111840E-01
     431  -1.642843800566E-04  -1.822647441249E-01
     432  -1.601820151112E-04  -1.769724028546E-01
     433  -1.560960126398E-04  -1.710542552576E-01
     434  -1.522433645454E-04  -1.648246854976E-01
     435  -1.495270587247E-04  -1.598427186126E-01
     436  -1.453376548711E-04  -1.531503109109E-01
     437  -1.416531100505E-04  -1.474160812501E-01
     438  -1.388362234115E-04  -1.422889111804E-01
     439  -1.361083330147E-04  -1.369200602118E-01
     440  -1.333251511907E-04  -1.320251580372E-01
     441  -1.314589912670E-04  -1.284995975507E-01
     442  -1.296214874051E-04  -1.248680016914E-01
     443  -1.283716147662E-04  -1.219612653451E-01
     444  -1.285562174491E-04  -1.207903098045E-01
     445  -1.285056720337E-04  -1.192816809710E-01
     446  -1.287300271319E-04  -1.185454085943E-01
     447  -1.300122809636E-04  -1.197571186594E-01
     448  -1.312424999180E-04  -1.212550462376E-01
     449  -1.335492774300E-04  -1.239005626822E-01
     450  -1.357316584129E-04  -1.268301914559E-01
     451  -1.372627833691E-04  -1.290108668954E-01
     452  -1.392683262079E-04  -1.319544533068E-01
     453  -1.415094570925E-04  -1.353929772418E-01
     454  -1.432243982979E-04  -1.381481736103E-01
     455  -1.456784264095E-04  -1.417090079443E-01
     456  -1.475444684831E-04  -1.452340250574E-01
     457  -1.489575502913E-04  -1.481971338086E-01
     458  -1.501823278505E-04  -1.508017516225E-01
     459  -1.514888614343E-04  -1.534866380323E-01
     460  -1.520862091506E-04  -1.552463487094E-01
     461  -1.531039809873E-04  -1.570984813985E-01
     462  -1.543444853643E-04  -1.592785034990E-01
     463  -1.537047129169E-04  -1.590729189148E-01
     464  -1.538886892722E-04  -1.595945435331E-01
     465  -1.556422389838E-04  -1.631640526817E-01
     466  -1.555887304730E-04  -1.647058954719E-01
     467  -1.545000037295E-04  -1.656474892691E-01
     468  -1.552236543091E-04  -1.688043592066E-01
     469  -1.549520843574E-04  -1.706911784577E-01
     470  -1.543787721061E-04  -1.723503718148E-01
     471  -1.546753242531E-04  -1.753507076039E-01
     472  -1.542492231359E-04  -1.772592091400E-01
     473  -1.534661991346E-04  -1.782210444330E-01
     474  -1.529968524260E-04  -1.789026275422E-01
     475  -1.519142133087E-04  -1.789360883928E-01
     476  -1.511795560605E-04  -1.780009400034E-01
     477  -1.512792117830E-04  -1.781876869746E-01
     478  -1.518937049752E-04  -1.797764237139E-01
     479  -1.517480406401E-04  -1.800517097499E-01
     480  -1.513628063707E-04  -1.802412073656E-01
     481  -1.512556012997E-04  -1.803804844263E-01
     482  -1.513861578008E-04  -1.800151924885E-01
     483  -1.528812650290E-04  -1.815414603225E-01
     484  -1.553486685493E-04  -1.838769462028E-01
     485  -1.579256702463E-04  -1.863291932954E-01
     486  -1.588806453818E-04  -1.867231959183E-01
     487  -1.610691033782E-04  -1.885299677217E-01
     488  -1.635141022605E-04  -1.902114084996E-01
     489  -1.642944663776E-04  -1.893405058125E-01
     490  -1.638372262777E-04  -1.865189694481E-01
     491  -1.623011453156E-04  -1.827706554428E-01
     492  -1.601125497519E-04  -1.789461779222E-01
     493  -1.576172562054E-04  -1.747606487436E-01
     494  -1.557062440959E-04  -1.708748674762E-01
     495  -1.517672032635E-04  -1.649539330727E-01
     496  -1.471782539289E-04  -1.571635985209E-01
     497  -1.439022310499E-04  -1.509587268647E-01
     498  -1.416272094005E-04  -1.458286287271E-01
     499  -1.385040492461E-04  -1.404621565267E-01
     500  -1.350021332003E-04  -1.345702402764E-01
     501  -1.312968282365E-04  -1.284257692853E-01
     502  -1.286792977906E-04  -1.238088375725E-01
     503  -1.289206056887E-04  -1.230936849955E-01
     504  -1.292529890353E-04  -1.229344054974E-01
     505  -1.302519131424E-04  -1.235002799952E-01
     506  -1.309506379267E-04  -1.236448564574E-01
     507  -1.311118675979E-04  -1.229695766192E-01
     508  -1.307204796959E-04  -1.218805358441E-01
